month,position_id,role,function,cost_bucket,sales_role,location,origin,fte,tenure_months,salary,bonus,employer_tax,benefits,recruiting,capex,people_cost
2025-01,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,30,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-02,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,31,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-03,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,32,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-04,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,33,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-05,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,34,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-06,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,35,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-07,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,36,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-08,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,37,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-09,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,38,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-10,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,39,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-11,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,40,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2025-12,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,41,9386.84898146297,750.9479185170376,1115.1576589978008,563.2109388877782,0.0,0.0,11816.165497865586
2026-01,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,42,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-02,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,43,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-03,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,44,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-04,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,45,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-05,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,46,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-06,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,47,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-07,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,48,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-08,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,49,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2024-09,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,44,9041.95142853954,723.3561142831632,1074.1838297104973,542.5170857123724,0.0,0.0,11382.008458245571
2024-10,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,45,9041.95142853954,723.3561142831632,1074.1838297104973,542.5170857123724,0.0,0.0,11382.008458245571
2024-11,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,46,9041.95142853954,723.3561142831632,1074.1838297104973,542.5170857123724,0.0,0.0,11382.008458245571
2024-12,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,47,9041.95142853954,723.3561142831632,1074.1838297104973,542.5170857123724,0.0,0.0,11382.008458245571
2025-01,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,48,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-02,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,49,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-03,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,50,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-04,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,51,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-05,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,52,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-06,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,53,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-07,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,54,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-08,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,55,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-09,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,56,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-10,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,57,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-11,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,58,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2025-12,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,59,9358.419728538423,748.6735782830739,1111.7802637503648,561.5051837123054,0.0,0.0,11780.378754284167
2026-01,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,60,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-02,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,61,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-03,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,62,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-04,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,63,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-05,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,64,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-06,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,65,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-07,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,66,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-08,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,67,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2024-09,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,22,8112.315855869846,648.9852684695877,963.7431236773377,486.7389513521907,0.0,0.0,10211.783199368962
2024-10,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,23,8112.315855869846,648.9852684695877,963.7431236773377,486.7389513521907,0.0,0.0,10211.783199368962
2024-11,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,24,8112.315855869846,648.9852684695877,963.7431236773377,486.7389513521907,0.0,0.0,10211.783199368962
2024-12,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,25,8112.315855869846,648.9852684695877,963.7431236773377,486.7389513521907,0.0,0.0,10211.783199368962
2025-01,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,26,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-02,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,27,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-03,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,28,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-04,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,29,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-05,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,30,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-06,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,31,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-07,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,32,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-08,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,33,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-09,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,34,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-10,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,35,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-11,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,36,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2025-12,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,37,8396.24691082529,671.6997528660232,997.4741330060444,503.7748146495174,0.0,0.0,10569.195611346875
2026-01,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,38,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-02,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,39,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-03,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,40,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-04,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,41,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-05,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,42,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-06,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,43,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-07,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,44,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-08,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,45,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2024-09,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,7,7502.352747942133,600.1882198353707,891.2795064555254,450.14116487652797,0.0,0.0,9443.961639109557
2024-10,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,8,7502.352747942133,600.1882198353707,891.2795064555254,450.14116487652797,0.0,0.0,9443.961639109557
2024-11,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,9,7502.352747942133,600.1882198353707,891.2795064555254,450.14116487652797,0.0,0.0,9443.961639109557
2024-12,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,10,7502.352747942133,600.1882198353707,891.2795064555254,450.14116487652797,0.0,0.0,9443.961639109557
2025-01,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,11,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-02,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,12,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-03,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,13,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-04,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,14,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-05,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,15,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-06,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,16,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-07,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,17,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-08,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,18,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-09,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,19,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-10,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,20,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-11,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,21,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2025-12,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,22,7764.935094120107,621.1948075296086,922.4742891814687,465.8961056472064,0.0,0.0,9774.500296478393
2026-01,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,23,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-02,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,24,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-03,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,25,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-04,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,26,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-05,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,27,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-06,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,28,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-07,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,29,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-08,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,30,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2024-09,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,59,10059.548433949878,804.7638747159903,1195.0743539532457,603.5729060369927,0.0,0.0,12662.959568656106
2024-10,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,60,10059.548433949878,804.7638747159903,1195.0743539532457,603.5729060369927,0.0,0.0,12662.959568656106
