month,position_id,role,function,cost_bucket,sales_role,location,origin,fte,tenure_months,salary,bonus,employer_tax,benefits,recruiting,capex,people_cost
2028-01,emp-0001,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,64,9654.389905063554,772.3511924050844,1146.9415207215502,579.2633943038132,0.0,0.0,12152.946012494
2028-02,emp-0001,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,65,9654.389905063554,772.3511924050844,1146.9415207215502,579.2633943038132,0.0,0.0,12152.946012494
2026-09,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,50,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-10,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,51,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-11,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,52,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2026-12,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,53,9715.388695814172,777.2310956651338,1154.1881770627238,582.9233217488503,0.0,0.0,12229.731290290882
2027-01,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,54,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-02,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,55,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-03,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,56,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-04,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,57,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-05,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,58,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-06,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,59,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-07,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,60,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-08,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,61,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-09,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,62,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-10,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,63,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-11,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,64,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2027-12,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,65,10055.427300167668,804.4341840134135,1194.5847632599189,603.3256380100601,0.0,0.0,12657.771885451059
2028-01,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,66,10407.367255673535,832.5893804538828,1236.3952299740158,624.4420353404121,0.0,0.0,13100.793901441844
2028-02,emp-0003,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,67,10407.367255673535,832.5893804538828,1236.3952299740158,624.4420353404121,0.0,0.0,13100.793901441844
2026-09,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,68,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-10,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,69,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-11,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,70,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2026-12,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,71,9685.964419037267,774.8771535229814,1150.6925729816273,581.157865142236,0.0,0.0,12192.69201068411
2027-01,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,72,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-02,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,73,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-03,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,74,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-04,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,75,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-05,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,76,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-06,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,77,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-07,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,78,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-08,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,79,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-09,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,80,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-10,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,81,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-11,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,82,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2027-12,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,83,10024.97317370357,801.9978538962857,1190.9668130359842,601.4983904222142,0.0,0.0,12619.436231058055
2028-01,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,84,10375.847234783194,830.0677787826555,1232.6506514922435,622.5508340869916,0.0,0.0,13061.116499145084
2028-02,emp-0004,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,85,10375.847234783194,830.0677787826555,1232.6506514922435,622.5508340869916,0.0,0.0,13061.116499145084
2026-09,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,46,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-10,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,47,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-11,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,48,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2026-12,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,49,8690.115552704176,695.209244216334,1032.385727661256,521.4069331622505,0.0,0.0,10939.117457744016
2027-01,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,50,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-02,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,51,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-03,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,52,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-04,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,53,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-05,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,54,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-06,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,55,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-07,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,56,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-08,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,57,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-09,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,58,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-10,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,59,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-11,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,60,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2027-12,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,61,8994.269597048818,719.5415677639055,1068.5192281293996,539.6561758229291,0.0,0.0,11321.986568765053
2028-01,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,62,9309.069032945526,744.7255226356422,1105.9174011139287,558.5441419767316,0.0,0.0,11718.25609867183
2028-02,emp-0005,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,63,9309.069032945526,744.7255226356422,1105.9174011139287,558.5441419767316,0.0,0.0,11718.25609867183
2026-09,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,31,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-10,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,32,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-11,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,33,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2026-12,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,34,8036.707822414311,642.9366257931449,954.76088930282,482.2024693448586,0.0,0.0,10116.607806855132
2027-01,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,35,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-02,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,36,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-03,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,37,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-04,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,38,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-05,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,39,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-06,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,40,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-07,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,41,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-08,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,42,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-09,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,43,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-10,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,44,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-11,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,45,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2027-12,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,46,8317.99259619881,665.4394076959048,988.1775204284187,499.0795557719286,0.0,0.0,10470.689080095062
2028-01,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,47,8609.122337065768,688.7297869652615,1022.7637336434133,516.5473402239461,0.0,0.0,10837.163197898388
2028-02,emp-0006,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,48,8609.122337065768,688.7297869652615,1022.7637336434133,516.5473402239461,0.0,0.0,10837.163197898388
2026-09,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,83,10776.039771157955,862.0831816926365,1280.193524813565,646.5623862694773,0.0,0.0,13564.878863933634
2026-10,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,84,10776.039771157955,862.0831816926365,1280.193524813565,646.5623862694773,0.0,0.0,13564.878863933634
2026-11,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,85,10776.039771157955,862.0831816926365,1280.193524813565,646.5623862694773,0.0,0.0,13564.878863933634
2026-12,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,86,10776.039771157955,862.0831816926365,1280.193524813565,646.5623862694773,0.0,0.0,13564.878863933634
2027-01,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,87,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-02,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,88,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-03,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,89,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-04,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,90,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-05,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,91,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-06,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,92,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-07,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,93,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-08,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,94,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-09,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,95,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-10,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,96,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-11,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,97,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2027-12,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,98,11153.201163148486,892.2560930518789,1325.00029818204,669.1920697889091,0.0,0.0,14039.649624171314
2028-01,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,99,11543.563203858683,923.4850563086947,1371.3753086184115,692.613792231521,0.0,0.0,14531.03736101731
2028-02,emp-0007,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,100,11543.563203858683,923.4850563086947,1371.3753086184115,692.613792231521,0.0,0.0,14531.03736101731
2026-09,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,62,9605.151585683678,768.4121268546942,1141.092008379221,576.3090951410206,0.0,0.0,12090.964816058615
2026-10,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,63,9605.151585683678,768.4121268546942,1141.092008379221,576.3090951410206,0.0,0.0,12090.964816058615
2026-11,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,64,9605.151585683678,768.4121268546942,1141.092008379221,576.3090951410206,0.0,0.0,12090.964816058615
2026-12,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,65,9605.151585683678,768.4121268546942,1141.092008379221,576.3090951410206,0.0,0.0,12090.964816058615
2027-01,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,66,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-02,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,67,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-03,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,68,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-04,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,69,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-05,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,70,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-06,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,71,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-07,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,72,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-08,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,73,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-09,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,74,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-10,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,75,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-11,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,76,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2027-12,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,77,9941.331891182605,795.3065512946084,1181.0302286724934,596.4799134709563,0.0,0.0,12514.148584620661
2028-01,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,78,10289.278507373996,823.1422805899197,1222.3662866760308,617.3567104424397,0.0,0.0,12952.143785082388
2028-02,emp-0009,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,79,10289.278507373996,823.1422805899197,1222.3662866760308,617.3567104424397,0.0,0.0,12952.143785082388
2026-09,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,75,10166.413744633963,813.313099570717,1207.7699528625149,609.9848246780377,0.0,0.0,12797.481621745233
2026-10,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,76,10166.413744633963,813.313099570717,1207.7699528625149,609.9848246780377,0.0,0.0,12797.481621745233
2026-11,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,77,10166.413744633963,813.313099570717,1207.7699528625149,609.9848246780377,0.0,0.0,12797.481621745233
2026-12,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,78,10166.413744633963,813.313099570717,1207.7699528625149,609.9848246780377,0.0,0.0,12797.481621745233
2027-01,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,79,10522.23822569615,841.7790580556921,1250.0419012127027,631.334293541769,0.0,0.0,13245.393478506314
2027-02,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,80,10522.23822569615,841.7790580556921,1250.0419012127027,631.334293541769,0.0,0.0,13245.393478506314
2027-03,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,81,10522.23822569615,841.7790580556921,1250.0419012127027,631.334293541769,0.0,0.0,13245.393478506314
2027-04,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,82,10522.23822569615,841.7790580556921,1250.0419012127027,631.334293541769,0.0,0.0,13245.393478506314
2027-05,emp-0010,Software Engineer,R&D,R&D,False,Montreal,roster,1.0,83,10522.23822569615,841.7790580556921,1250.0419012127027,631.334293541769,0.0,0.0,13245.393478506314
